Timestamp,X-Axis,Y-Axis,Z-Axis
175190,3197,-823,395
175200,6855,384,-616
175210,7380,2618,-181
175220,1021,640,-607
175230,7429,3061,472
175240,3745,3219,428
175250,4057,3404,-421
175260,8173,1184,865
175270,9091,1619,-226
175280,6878,2880,392
175290,-227,1332,-600
175300,3475,2116,242
175310,9083,823,280
175320,7397,2200,-207
175330,7228,3558,-644
175340,9738,1889,-269
175350,1153,1703,793
175360,10595,468,389
175370,97,3268,695
175380,1433,549,-632
175390,2921,1926,177
175400,10144,2826,992
175410,6661,1094,403
175420,6873,3232,193
175430,461,666,-271
175440,3621,3274,-995
175450,-215,2858,-583
175460,7048,589,-50
175470,1669,3781,-69
175480,5101,344,-737
175490,8210,-592,-908
175500,4879,439,-493
175510,5283,1192,-243
175520,-724,-665,-480
175530,10405,-839,484
175540,6192,2839,-152
175550,1421,-434,80
175560,7933,1852,-935
175570,836,-816,934
175580,1428,173,485
175590,7102,1183,-196
175600,3728,-759,-638
175610,8648,-184,-589
175620,10579,-539,-885
175630,10783,1402,143
175640,-78,2444,-341
175650,351,359,790
175660,3940,-971,772
175670,-797,1856,-49
175680,6238,392,-773
175690,1256,386,562
175700,231,564,911
175710,2433,3374,299
175720,7844,985,-679
175730,6317,3403,-60
175740,976,-35,486
175750,6421,2395,777
175760,504,1518,73
175770,9600,1504,-796
175780,5494,2909,450
175790,10457,-502,-517
175800,3550,-550,488
175810,1818,541,-286
175820,6268,3993,609
175830,4543,2393,-572
175840,10324,140,-646
175850,-272,2564,-977
175860,927,1188,566
175870,7027,-509,-902
175880,6336,-967,-445
175890,4407,851,458
175900,1377,2567,-271
175910,2096,-302,-387
175920,5595,3046,516
175930,2042,-794,-707
175940,1973,-614,223
175950,1472,1000,999
175960,5021,2226,-711
175970,9913,214,887
175980,4075,3003,484
175990,8088,2119,932
176000,-599,-293,-112
176010,3396,825,587
176020,1181,3557,-792
176030,5907,174,-139
176040,8508,969,-725
176050,3577,675,-296
176060,9497,2451,-273
176070,9838,783,303
176080,6353,416,-872
176090,2971,-987,-789
176100,-303,-235,525
176110,4965,-58,-807
176120,7448,-318,-544
176130,5747,2516,-77
176140,6722,2042,-999
176150,140,-52,-362
176160,3416,2357,-449
176170,1164,-131,499
176180,2914,-33,-720
176190,1616,3772,992
176200,2530,1,147
176210,10441,3502,-562
176220,1036,127,589
176230,9903,3012,71
176240,3512,2005,-777
176250,-950,2415,-258
176260,5679,3771,343
176270,3861,984,-375
176280,9404,1914,689
176290,-928,219,-762
176300,5013,3541,187
176310,3193,2219,-479
176320,2844,3855,-214
176330,6541,-983,-327
176340,8145,-792,651
176350,9976,-137,-475
176360,3326,-457,-642
176370,4896,1047,-598
176380,205,2962,-90
176390,3921,2854,811
176400,6856,-55,212
176410,656,1449,821
176420,2706,2589,-776
176430,4321,-536,-420
176440,4275,2712,-417
176450,7095,1317,110
176460,10712,3978,85
176470,4608,1679,-739
176480,3280,610,-954
176490,9712,3970,-343
176500,2191,3096,-495
176510,155,2617,-679
176520,-677,284,-864
176530,-748,2777,-773
176540,6158,3404,-13
176550,4340,1558,-845
176560,5054,-570,659
176570,10098,356,-97
176580,-996,833,27
176590,8567,922,-949
176600,5480,1091,-851
176610,5166,245,731
176620,8828,-839,897
176630,6046,2540,143
176640,5263,3876,-156
176650,-260,1858,-59
176660,574,677,639
176670,6408,2015,676
176680,10883,-74,-501
176690,6908,2663,-432
176700,1603,2562,417
176710,9557,2984,-251
176720,7477,3985,-667
176730,440,-965,171
176740,-80,1917,-325
176750,7558,1153,492
176760,3366,499,-130
176770,10364,3471,-36
176780,2678,217,187
176790,2771,2764,271
176800,-44,124,-489
176810,-298,764,457
176820,5920,-865,368
176830,10445,-565,829
176840,2914,3555,-990
176850,-977,396,8
176860,7998,1205,538
176870,5366,887,-215
176880,647,-766,430
176890,-439,3099,904
176900,8209,1730,-557
176910,-35,-345,871
176920,3353,3022,917
176930,3097,3478,-145
176940,8631,-591,-979
176950,1694,3587,629
176960,4506,-822,483
176970,2599,1475,-810
176980,10105,2460,190
176990,3802,-592,491
177000,995,2316,-328
177010,2884,2515,-734
177020,6931,572,-439
177030,8851,670,-26
177040,5295,943,466
177050,4363,1157,-619
177060,5859,3998,782
177070,4236,-936,-271
177080,10059,1451,-28
177090,10236,1588,4
177100,2868,1664,99
177110,7134,1267,-410
177120,28,1187,586
177130,6485,2539,842
177140,2380,1820,-764
177150,350,1905,-412
177160,7664,1006,-927
177170,4114,3622,-434
177180,1780,1132,249
177190,5229,1672,-782
177200,6953,-144,-814
177210,3911,-124,-448
177220,5608,-505,-234
177230,5568,-242,931
177240,1287,722,-481
177250,5019,-820,-534
177260,4735,-148,-568
177270,6098,447,986
177280,9429,-768,97
177290,679,317,-27
177300,5660,1997,94
177310,3591,-910,-831
177320,3637,593,-720
177330,3504,3674,233
177340,6933,102,581
177350,5123,-9,212
177360,-369,364,-605
177370,9026,2429,714
177380,9699,-818,-8
177390,6282,1525,-813
177400,312,-111,-871
177410,1262,1050,-881
177420,5963,3549,7
177430,6649,370,-455
177440,-609,2454,184
177450,901,3510,437
177460,5740,-473,326
177470,8101,3676,-537
177480,7165,2508,-714
177490,8757,3033,980
177500,9769,1808,361
177510,3091,-297,-348
177520,2717,3642,6
177530,1572,-383,640
177540,6936,2337,-514
177550,9719,2543,-663
177560,6473,3656,677
177570,5419,-608,947
177580,3723,2082,-70
177590,10738,1632,328
177600,6199,806,581
177610,405,-632,521
177620,8350,1368,456
177630,6502,1843,-835
177640,9715,622,72
177650,4088,1453,-35
177660,-446,3057,415
177670,10908,3451,601
177680,8654,1856,336
177690,6515,3860,722
177700,201,230,834
177710,920,3368,-53
177720,6086,2653,-298
177730,1866,3322,261
177740,914,1593,-211
177750,-517,75,-433
177760,10487,-122,952
177770,5118,2591,849
177780,8982,272,862
177790,4762,-101,-500
177800,4865,-618,-344
177810,6128,-789,-765
177820,4660,2345,-494
177830,4093,3662,-839
177840,763,229,547
177850,3832,944,-593
177860,6745,2566,-831
177870,8059,3059,752
177880,7801,2735,158
177890,961,-534,51
177900,915,3715,-293
177910,5237,-297,-826
177920,9529,-427,567
177930,1384,3236,283
177940,2871,1757,692
177950,8400,2189,729
177960,10291,-285,-614
177970,5364,2781,-907
177980,6545,1294,925
177990,3191,3139,-85
178000,10305,90,-990
178010,1944,617,102
178020,10476,2311,148
178030,3280,-142,719
178040,429,2494,706
178050,2184,412,-19
178060,4641,-227,-977
178070,1789,1037,34
178080,2298,2778,-493
178090,4024,620,135
178100,516,1711,-316
178110,8694,-538,380
178120,8980,-69,-848
178130,4507,-107,-158
178140,1421,3951,-757
178150,5062,-956,759
178160,9691,2628,-641
178170,6395,3874,-922
178180,1476,440,-376
178190,3364,89,-673
178200,3085,3088,-77
178210,3413,3066,129
178220,7600,3391,419
178230,5971,2875,220
178240,8211,1269,960
178250,6551,1225,-541
178260,6272,61,-774
178270,9980,3383,-868
178280,2126,-601,-19
178290,7933,-409,314
178300,5626,3763,136
178310,4171,3494,-124
178320,7843,874,175
178330,10216,870,-930
178340,292,231,550
178350,1479,3834,-600
178360,388,1917,-27
178370,7456,-129,127
178380,1105,-841,-93
178390,9398,1801,425
178400,7424,3307,736
178410,4299,-170,-434
178420,7566,-555,-128
178430,9393,525,-497
178440,10350,1676,-443
178450,5583,1751,-86
178460,3756,18,-402
178470,5572,2002,568
178480,3413,3372,-427
178490,1829,3119,557
178500,1456,317,811
178510,6473,-543,-992
178520,-930,-941,747
178530,5023,-601,-170
178540,2105,774,649
178550,2533,2252,34
178560,7581,3925,-906
178570,2332,-970,-376
178580,1488,46,97
178590,-765,186,-98
178600,8444,418,201
178610,2569,2134,-77
178620,5718,-94,536
178630,496,-388,-229
178640,2603,2313,258
178650,-742,3641,-479
178660,6538,1208,736
178670,5080,3032,-321
178680,2405,2105,-777
178690,4330,2565,-316
178700,5465,3009,-590
178710,8895,494,396
178720,7171,1449,-505
178730,1648,3221,863
178740,8011,2640,121
178750,4418,-551,-242
178760,8742,817,239
178770,4450,3609,931
178780,9642,1034,-15
178790,5647,3807,115
178800,5152,3904,-486
178810,2190,3087,-37
178820,1365,2271,161
178830,9059,187,762
178840,2660,1439,-242
178850,10839,987,170
178860,5958,1552,-89
178870,195,754,-641
178880,5518,1710,116
178890,2478,3116,-589
178900,576,121,-878
178910,7293,3861,-873
178920,2325,-34,743
178930,9457,1737,-487
178940,3548,2953,-763
178950,2336,1174,599
178960,3696,343,-512
178970,4488,420,-968
178980,149,2097,-822
178990,5401,2765,570
179000,2150,3995,65
179010,94,436,-300
179020,9617,1673,-413
179030,5776,3132,-989
179040,3994,-517,912
179050,1565,-888,498
179060,83,3945,136
179070,-606,-903,895
179080,9621,537,-474
179090,4845,-702,900
179100,254,207,285
179110,224,3083,-433
179120,6677,2958,248
179130,-209,-422,-599
179140,7468,2708,-44
179150,4393,40,581
179160,-778,3005,-492
179170,6389,3660,996
179180,2191,-331,-125
179190,10212,1958,46
179200,4448,3855,-865
179210,4228,267,363
179220,-58,3335,-571
179230,4577,1640,383
179240,849,1681,958
179250,653,271,-189
179260,6276,-606,-650
179270,465,3515,2
179280,779,2035,67
179290,4649,2389,-533
179300,1021,-607,-805
179310,7362,1544,-190
179320,5152,1666,922
179330,4212,437,55
179340,-270,3225,496
179350,-480,315,438
179360,-644,1361,84
179370,1803,3825,622
179380,2366,113,-299
179390,3849,1605,-916
179400,147,468,-973
179410,3913,963,966
179420,2273,2841,-230
179430,1295,3575,-730
179440,1068,2102,-122
179450,5502,1391,-578
179460,684,3214,250
179470,9044,1047,713
179480,1518,2980,-634
179490,1073,3795,988
179500,7341,2861,678
179510,5057,-977,116
179520,10409,193,465
179530,312,3035,-295
179540,9884,2910,-542
179550,-888,2259,270
179560,487,1723,550
179570,4854,153,378
179580,8871,-492,-619
179590,-517,3787,-509
179600,2356,3990,162
179610,9973,2125,65
179620,-901,-230,348
179630,2252,-615,160
179640,7403,1720,411
179650,5252,600,227
179660,10707,2296,815
179670,7591,532,557
179680,-734,2797,-390
179690,4371,606,-933
179700,4869,302,-856
179710,9069,2310,123
179720,6872,-5,-995
179730,4204,1292,336
179740,649,1424,-592
179750,10227,1378,207
179760,9949,1273,172
179770,4916,415,-206
179780,-179,12,-820
179790,7483,1209,-34
179800,770,-195,123
179810,4163,3312,-341
179820,5911,-112,615
179830,113,3534,-998
179840,10914,2851,993
179850,7553,2596,948
179860,1050,1712,657
179870,9289,3191,-52
179880,3408,2165,808
179890,4930,-121,-698
179900,4732,-938,-776
179910,8599,-202,754
179920,707,1175,214
179930,7716,1899,354
179940,6981,1771,581
179950,4655,41,171
179960,7358,2202,426
179970,2726,2269,531
179980,6188,1774,457
179990,3134,158,-416
180000,7580,2868,826
180010,5835,-904,-814
180020,6879,1082,105
180030,4713,819,-234
180040,2043,1646,76
180050,-624,-947,-181
180060,2769,5,-137
180070,7141,476,-766
180080,5024,471,707
180090,7722,1539,-33
180100,5735,1734,-574
180110,10711,29,-132
180120,363,3367,-149
180130,3108,210,-647
180140,677,2767,144
180150,3821,1121,8
180160,9091,94,-728
180170,5495,2590,-251
180180,9206,2244,90
180190,-739,643,529
180200,-60,1526,443
180210,1163,2953,-658
180220,8763,386,-456
180230,9309,3941,-649
180240,4655,3623,166
180250,6926,3681,7
180260,854,3580,78
180270,3522,3767,650
180280,10099,2610,-943
180290,8019,-437,-659
180300,10550,570,726
180310,7741,2386,680
180320,3162,3489,-963
180330,7021,-833,11
180340,-124,892,767
180350,6035,2708,788
180360,2838,2700,-487
180370,2795,1326,-482
180380,3822,1958,-42
180390,5372,2741,-617
180400,5004,-241,-974
180410,10326,1040,139
180420,2707,1652,212
180430,7327,747,-724
180440,9377,2771,-417
180450,5994,267,13
180460,7152,72,951
180470,5229,842,-618
180480,3843,3018,893
180490,7474,3584,516
180500,6474,1649,596
180510,5851,2864,-11
180520,1339,3079,-249
180530,168,3959,-982
180540,2908,1831,93
180550,10788,2031,-982
180560,9105,-267,-838
180570,139,829,216
180580,3555,1325,-898
180590,7870,1787,-265
180600,2400,1656,-792
180610,1921,3220,633
180620,904,3622,622
180630,9755,1598,-357
180640,8187,-599,-646
180650,1007,1547,-978
180660,2156,579,627
180670,3588,2826,524
180680,4895,-346,-597
180690,10167,2430,-558
180700,9434,2844,-554
180710,1169,1862,326
180720,-550,338,177
180730,6930,2665,190
180740,7368,446,841
180750,8300,875,-236
180760,4283,-896,-834
180770,2318,3105,-352
180780,47,868,-651
180790,4904,3569,-291
180800,4156,2246,648
180810,618,2539,-664
180820,-371,17,-440
180830,8412,764,-976
180840,6093,3776,-619
180850,1040,1328,-12
180860,6776,2237,622
180870,10660,1701,131
180880,1506,2970,-614
180890,7219,1936,-916
180900,10278,238,-769
180910,4314,1830,-23
180920,9502,-501,437
180930,6633,3446,752
180940,5402,-343,-696
180950,1201,1229,-622
180960,3681,951,-679
180970,2667,2731,-783
180980,3440,3937,494
180990,7059,1987,568
181000,10479,452,-278
181010,4139,1071,-642
181020,1036,2552,543
181030,2300,2182,-857
181040,3234,3471,-823
181050,7989,1549,753
181060,8703,1204,-838
181070,3126,590,237
181080,19,-633,801
181090,2217,3357,633
181100,1882,244,-654
181110,3862,3597,-253
181120,6020,2307,-863
181130,6776,3879,281
181140,7032,1003,446
181150,-105,66,587
181160,10545,320,-596
181170,5981,2965,-799
181180,550,2004,-955
181190,535,702,938
181200,6616,-370,223
181210,7518,-782,700
181220,566,727,583
181230,8303,895,328
181240,37,3284,-110
181250,-540,2066,570
181260,2628,2891,-834
181270,4086,2596,-730
181280,8674,777,755
181290,664,2305,975
181300,-505,1093,-283
181310,1433,2514,767
181320,3550,-515,-434
181330,3230,959,939
181340,6492,-776,89
181350,4980,2630,787
181360,6236,487,-687
181370,6518,-245,-628
181380,6351,3350,-433
181390,9204,411,-144
181400,5215,312,110
181410,465,1735,-591
181420,6378,2078,-586
181430,3568,2038,-798
181440,3508,2792,625
181450,-110,3956,641
181460,4162,-489,30
181470,7622,-313,956
181480,10272,2560,-60
181490,1830,3390,748
181500,2079,-212,664
181510,8466,-326,-137
181520,5739,1608,-672
181530,-124,2355,367
181540,3852,72,-177
181550,4117,1950,156
181560,-435,-630,599
181570,1417,1447,94
181580,4671,-900,454
181590,4867,2141,269
181600,7511,423,-561
181610,-83,619,958
181620,2282,2351,195
181630,6061,460,-471
181640,6531,897,-80
181650,7370,1351,-847
181660,3171,2030,156
181670,9105,2788,384
181680,8416,1081,-159
181690,3023,-420,-426
181700,6000,2556,528
181710,1695,3522,-733
181720,-872,138,303
181730,6016,-506,-752
181740,4758,1276,649
181750,8238,2892,576
181760,9540,3358,-817
181770,3857,1049,-619
181780,4387,1245,-672
181790,4670,2821,-867
181800,1010,2863,-234
181810,4835,2667,-757
181820,5018,3037,16
181830,-272,1609,739
181840,8725,865,326
181850,3998,2954,606
181860,1150,3497,-305
181870,4867,1163,925
181880,3341,2798,-54
181890,623,3967,-603
181900,2658,2317,649
181910,2448,-809,273
181920,6616,962,661
181930,836,1650,742
181940,9040,2655,-97
181950,3592,619,-482
181960,9240,1977,583
181970,9894,3119,567
181980,7479,1161,207
181990,8557,-405,-297
182000,-955,5782,753
182010,-969,1944,872
182020,2298,3062,757
182030,4430,148,-320
182040,8246,-970,939
182050,3693,1204,-979
182060,982,997,-622
182070,5000,280,391
182080,6508,-740,83
182090,9901,2600,688
182100,8660,389,-261
182110,793,3627,-556
182120,-577,46,-455
182130,652,3636,-794
182140,1455,-312,-971
182150,8807,2388,-732
182160,-500,2728,343
182170,5538,1785,849
182180,4902,-205,254
182190,1265,2279,-413
182200,3550,2824,-795
182210,-624,1384,614
182220,10150,-172,-609
182230,1716,426,-184
182240,4956,-934,-19
182250,7156,-930,-880
182260,5969,2125,-640
182270,-959,-714,886
182280,7187,301,-756
182290,778,2142,-954
182300,7027,3369,-596
182310,6429,2336,-847
182320,4709,414,-918
182330,2630,231,-311
182340,-826,-715,118
182350,2234,3712,557
182360,2449,3083,-533
182370,7728,-257,-335
182380,-253,3193,90
182390,7732,1208,-803
182400,1187,1355,102
182410,4735,3511,264
182420,4587,2463,440
182430,8271,537,939
182440,3871,-627,-11
182450,4345,216,918
182460,7286,1467,94
182470,7407,242,-668
182480,-694,358,13
182490,-54,2078,815
182500,9596,-996,-202
182510,4088,-527,118
182520,10073,3455,768
182530,3075,-68,-982
182540,7745,482,15
182550,8008,2110,76
182560,509,-762,-608
182570,2869,710,868
182580,549,-15,-369
182590,2257,-738,-119
182600,8045,-644,-986
182610,5870,-154,-875
182620,5388,2589,-167
182630,9500,421,548
182640,2998,-64,291
182650,5396,1984,434
182660,-789,3047,-54
182670,4602,-322,-844
182680,2080,378,454
182690,8224,768,-749
182700,20,303,-567
182710,4461,-497,796
182720,2595,3331,287
182730,8861,79,421
182740,3362,931,384
182750,1751,183,456
182760,4105,2555,770
182770,6850,-359,-205
182780,4072,3895,997
182790,10145,755,-87
182800,4389,-790,704
182810,4460,3458,368
182820,1910,-267,-995
182830,10480,658,286
182840,3412,2380,-159
182850,4063,225,-823
182860,10477,3615,19
182870,-125,3932,-364
182880,401,-649,693
182890,223,1868,-23
182900,4453,2867,-140
182910,7152,-687,-529
182920,9950,-921,-483
182930,10730,3733,-899
182940,5948,391,511
182950,63,1145,346
182960,-879,-395,885
182970,-71,-555,730
182980,3649,3046,-806
182990,2791,1711,-244
183000,6877,979,-412
183010,2999,1015,380
183020,4737,-903,-249
183030,265,-358,555
183040,5826,1171,118
183050,7809,1064,-704
183060,6065,1129,600
183070,-54,1238,-603
183080,1111,1056,73
183090,4511,-315,-684
183100,5948,2981,-16
183110,3925,2400,941
183120,9077,3109,-250
183130,7810,3012,-642
183140,10574,3535,-436
183150,4880,3552,115
183160,8071,966,-942
183170,3326,119,490
183180,5954,124,593
183190,1086,2396,488
183200,8465,2340,117
183210,9258,-234,-648
183220,8168,348,967
183230,2773,1945,-351
183240,-802,-307,-663
183250,7254,1852,-362
183260,10522,526,-619
183270,6561,1924,409
183280,9294,3812,-665
183290,9389,1244,186
183300,-991,920,-946
183310,729,-22,892
183320,7038,1397,142
183330,8204,532,19
183340,5570,-402,316
183350,10368,3459,-446
183360,4057,-237,116
183370,130,1617,-367
183380,10127,801,203
183390,-832,574,-119
183400,2495,21,-959
183410,-920,901,-670
183420,1482,1291,-536
183430,6562,1536,214
183440,5780,3711,-7
183450,8514,-778,382
183460,2972,3832,475
183470,2865,1310,-578
183480,3948,3102,-598
183490,10487,1320,-506
183500,7446,1391,322
183510,-144,-340,-272
183520,8149,3438,167
183530,5038,253,649
183540,839,1106,-48
183550,7929,3934,197
183560,10244,-969,-125
183570,4747,3331,-537
183580,3199,1074,853
183590,184,1991,-757
183600,-188,-754,849
183610,4424,1246,553
183620,3234,2415,334
183630,-665,3919,-642
183640,4924,1824,-726
183650,2935,2142,-799
183660,464,-450,95
183670,-789,673,-23
183680,10240,1292,768
183690,3863,-644,463
183700,2868,2332,544
183710,560,1565,-180
183720,-134,3810,403
183730,949,457,980
183740,9515,1883,773
183750,321,3571,942
183760,6681,3271,-687
183770,2886,262,-581
183780,-394,-774,818
183790,7306,3585,-491
183800,7097,1355,210
183810,7810,538,20
183820,10499,2594,-210
183830,5618,238,164
183840,2676,-451,851
183850,2884,-55,-30
183860,10424,1230,822
183870,6099,3023,-76
183880,4778,213,418
183890,-545,2305,904
183900,1570,603,-811
183910,572,1768,758
183920,1517,3194,139
183930,7939,2475,-127
183940,156,681,-382
183950,3434,1174,-727
183960,-177,-563,35
183970,5392,1983,-675
183980,3330,3793,218
183990,5986,2821,952
184000,2638,3006,834
184010,1146,1591,499
184020,7192,3280,-642
184030,10098,-371,150
184040,6688,998,469
184050,5151,528,-989
184060,4854,-629,943
